"external_risk_estimate","revolving_utilization","age_oldest_trade","delinquency_30","inquiry_6m","y"
93,0.0272232622373849,99.0262887675215,1,2,0
70,0.948170547839254,153.198219979729,0,0,0
36,0.795082870637998,273.45598634563,0,1,0
51,0.487380421953276,203.455147584131,0,1,0
44,0.785184997133911,551.56972867206,1,3,0
72,0.73780380631797,120.695366593625,0,0,0
50,0.41282373201102,36.3392257672203,1,1,0
64,0.649353685323149,101.31671223076,0,1,0
62,0.939519068226218,17.8705062903464,0,1,1
30,0.399450205499306,126.659755664493,0,1,1
60,0.53737832675688,191.702906628302,0,0,0
21,0.356269800104201,626.942716429113,0,2,1
29,0.792317570187151,132.906221816863,0,3,0
40,0.763085455168039,145.301457676229,1,1,0
30,0.0985039861407131,303.025582307379,1,1,1
52,0.654908846365288,27.525634492676,0,1,0
36,0.242835014825687,199.492986415675,0,1,0
61,0.452881973236799,14.4488621018004,0,0,0
21,0.467841608216986,104.240759270813,0,1,0
21,0.179734350647777,140.246756048849,0,0,1
92,0.502075775992125,63.2655071094632,0,1,0
65,0.72643276094459,72.2979482263327,0,3,0
39,0.307147714775056,272.323438733594,0,4,0
49,0.174378934316337,24.3208242276275,0,3,0
85,0.989243054762483,75.6116390585827,0,2,0
86,0.489438379649073,126.584533509266,0,0,0
48,0.437282316852361,41.3918643258512,1,1,0
61,0.594090247992426,70.9715463034809,1,2,0
38,0.204576647141948,344.182563595259,0,0,1
85,0.45559787331149,23.4833104962172,0,1,0
77,0.982685342431068,50.504482495856,1,0,1
90,0.907318595331162,70.9399842470884,0,4,1
33,0.717371456325054,9.33667251840234,0,0,1
87,0.630806853296235,100.070652472402,0,1,0
92,0.240457898937166,69.8262801021338,0,0,0
75,0.302254025591537,89.4215622866407,0,0,0
65,0.344820008147508,83.6244857260838,1,0,0
46,0.0835484561976045,90.6945456958129,0,2,0
90,0.888843895401806,134.912104452576,0,2,0
62,0.223618224263191,13.2540656194912,0,3,0
80,0.546091449912637,109.281392972468,0,3,1
80,0.934714772971347,35.0522183999419,0,1,0
85,0.726163677871227,2.80843964157925,0,2,1
28,0.239548414712772,518.808179914507,0,0,0
81,0.2093531540595,45.2981579916431,0,2,0
86,0.35168563365005,48.3271031454206,0,4,0
83,0.60485076205805,52.3626201485459,2,0,0
83,0.820282139116898,337.629568512149,0,3,0
87,0.105221577454358,67.3057359270751,1,0,1
40,0.168597724521533,151.414426150347,1,1,0
38,0.787643322488293,58.3871360952847,0,0,0
51,0.029882428701967,133.238443242933,0,1,0
65,0.645427863346413,42.3006626218557,0,2,0
43,0.294088302413002,128.188149439718,0,4,0
47,0.55367723852396,167.197048192116,0,2,1
84,0.585442380979657,96.2141999130647,1,1,0
57,0.916951128514484,427.13696723146,0,2,0
80,0.768245648825541,122.256745057727,0,1,1
43,0.989804837387055,64.9178203940392,1,1,1
94,0.111966212047264,282.961720734613,0,2,0
57,0.690414801472798,58.1351362913847,0,2,0
40,0.256196872564033,35.5160699598491,2,1,1
62,0.455634812358767,29.5880488492548,0,4,0
74,0.322724097874016,141.728463354136,0,3,1
34,0.174846130190417,31.7963455617428,0,0,0
72,0.65861262823455,57.0030149817467,0,2,1
49,0.685244749765843,441.187756706901,0,1,0
35,0.473311605397612,202.925485745968,0,0,1
48,0.255255560157821,0.599916279315948,0,2,0
52,0.919431301532313,30.4893216490746,0,2,1
46,0.927164613734931,202.064257477572,0,0,0
92,0.105417630402371,36.4580072774593,0,2,0
85,0.128449744544923,92.8636539740376,0,0,0
36,0.363818664336577,48.289448954165,1,3,0
58,0.58557233097963,134.433381664182,0,1,1
91,0.186416184296831,199.437684853724,0,2,0
75,0.131340727908537,50.3370564207893,1,1,0
74,0.648404728621244,85.141477469591,0,1,1
70,0.795884057646617,145.235454658593,0,1,1
33,0.241715983254835,50.9391357795207,0,2,1
59,0.807778217364103,273.687800675408,1,0,0
83,0.0987802369054407,11.801258996129,0,0,0
63,0.352168705780059,115.613489027013,0,1,1
26,0.25698780734092,68.1175103969872,0,3,1
27,0.215037008281797,38.2556953467429,0,3,0
63,0.608410328160971,8.57562912628055,0,1,0
23,0.423091142671183,94.3361169794455,1,4,1
77,0.399385729571804,86.1917229537455,0,1,0
37,0.116241690469906,78.2870345190167,1,2,0
87,0.897401649970561,50.2191324904561,1,0,1
72,0.098949286621064,333.145640005449,1,3,0
38,0.869610546156764,12.5469229913472,1,0,1
47,0.938076894497499,68.3684973791242,1,1,1
74,0.74352896027267,1.81215833733743,1,0,0
65,0.0845764707773924,116.738481277091,0,0,0
43,0.0117161772213876,6.27847468480468,1,1,1
54,0.135460997233167,41.2842667289078,0,3,0
22,0.634449210483581,224.833354120305,0,1,1
68,0.549926934065297,29.6033075451851,0,0,0
64,0.0444190239068121,181.803764765313,0,1,0
40,0.966952941613272,13.7558524633456,0,2,1
34,0.896849057171494,390.322305837971,1,1,1
79,0.08289401861839,95.7785481218998,0,0,0
43,0.590486908331513,89.6456510150686,0,0,0
72,0.520795815624297,80.0923302769661,0,0,0
77,0.041410771664232,72.006637507258,1,0,0
50,0.949268548982218,8.43938704580069,0,0,0
81,0.767794573912397,17.4249238707125,0,3,0
63,0.398852442624047,153.323269704904,0,0,0
31,0.685428426368162,20.3925571404397,0,1,1
55,0.0135701454710215,325.574748277442,0,2,0
58,0.598224388435483,6.57512566074729,0,3,0
78,0.155240550870076,310.969691484944,0,0,0
32,0.886929946253076,15.5181529753603,0,1,0
93,0.515008060727268,16.219508908689,0,0,0
47,0.331747832708061,144.77358597758,0,1,1
77,0.930161319905892,36.2037837132812,0,4,0
66,0.189704173710197,35.5506128445268,0,5,0
39,0.26340488018468,190.913906906894,1,1,0
49,0.806623635115102,124.245619172224,1,2,0
57,0.810707363998517,260.318670516953,0,1,0
76,0.336045963689685,49.5071779377759,1,1,0
35,0.152532533276826,62.2441273927689,0,1,0
38,0.831664152210578,0.729608688620438,0,0,0
53,0.648327791830525,140.567888388957,1,1,0
53,0.791915109846741,120.447812366498,0,0,1
77,0.191344267688692,67.4114235118032,1,1,0
21,0.69805506663397,578.754399835619,1,1,0
83,0.858348269714043,47.118282563152,0,1,0
64,0.088796308496967,303.327635884063,1,2,0
93,0.622135874815285,80.563129261136,0,3,0
75,0.517297085840255,29.2259886302054,0,2,0
25,0.25358493020758,141.612392658915,0,1,0
64,0.760467939078808,499.597043811831,1,1,0
69,0.476985252229497,111.287534567143,0,2,1
61,0.283595594810322,86.8563446352139,0,3,1
33,0.759786492912099,64.3942352570593,1,1,0
75,0.566838709637523,130.658099002207,0,3,0
60,0.642134941183031,26.3793229311705,0,0,1
35,0.52352422918193,27.7510113269091,0,1,0
79,0.458160382462665,18.9031095430255,0,2,0
75,0.371303624007851,42.1165707707405,1,4,0
90,0.376086577773094,269.437092154996,0,2,0
93,0.844350459752604,161.737869898404,0,1,0
36,0.646504149772227,50.5704109556973,0,1,1
52,0.783675017766654,27.4333556594263,1,0,1
80,0.165057449135929,6.76738517358899,0,1,1
68,0.273284785682335,36.9934413582087,0,1,0
25,0.8886658269912,428.287652780242,0,1,0
58,0.0465019280090928,46.7597579397261,2,0,1
39,0.93109513563104,299.781883865373,0,0,0
80,0.243473495589569,169.103298920663,0,0,0
68,0.972427957924083,48.2671366631985,0,0,1
87,0.815972635988146,21.5677641145885,0,1,0
60,0.213491468923166,16.2167591974139,0,5,0
52,0.238609920023009,83.8315882940213,0,2,0
82,0.0217295198235661,458.243765801603,0,1,0
88,0.101569190621376,103.959881472017,0,0,0
27,0.684594882419333,203.437327210954,1,2,1
93,0.502911176066846,36.552270334214,0,0,0
30,0.362578129861504,219.102865745476,1,1,0
61,0.463559247786179,14.7239263169467,0,3,0
59,0.777833916945383,244.836946641257,0,0,0
77,0.180470652878284,106.387611548032,0,1,0
38,0.0238240633625537,137.601189757313,1,2,0
48,0.723952441709116,84.2754454487815,0,1,1
78,0.0126917359884828,220.366457765153,0,2,0
58,0.13230818300508,147.461685123469,0,0,0
36,0.523253362160176,75.8990417194199,1,1,0
90,0.149105896241963,64.4249896891415,0,1,0
26,0.772744126617908,414.65750185619,0,1,1
74,0.774933576118201,107.084531816269,1,1,0
86,0.4905069405213,27.0389152877033,0,3,0
36,0.685427439631894,15.7161068357527,0,2,0
28,0.6150609026663,319.675236701743,0,0,0
88,0.541835074778646,164.848178471054,0,1,0
77,0.391228287713602,63.6972769908607,0,2,0
34,0.22274572472088,119.84400294217,0,0,0
44,0.862976845586672,80.7529469020665,0,0,0
67,0.80225293408148,117.214541219542,0,1,0
41,0.874151111347601,2.81162912026048,0,0,0
41,0.297397120157257,53.5345019213855,0,0,0
85,0.381336832419038,214.133383323601,0,2,0
83,0.185674922075123,16.9889011234045,0,3,0
83,0.739080249099061,106.022965106964,0,0,0
66,0.71275871573016,242.113068391731,0,3,0
74,0.973274178337306,0.130013208836317,0,1,0
45,0.886696787783876,30.7039312832057,0,0,0
44,0.476906519383192,93.1591962972536,0,1,0
92,0.637866870267317,63.2130565680563,0,2,1
75,0.498751031467691,33.4288733638823,0,0,0
75,0.701360353501514,80.9151123091578,0,2,0
55,0.349964543711394,0.909650131976845,0,1,0
31,0.61084131943062,7.2323464974761,0,2,1
59,0.783057465683669,233.68138565605,0,1,0
54,0.607245717896149,472.69954269094,0,1,1
24,0.680987647734582,3.38393413270803,1,5,1
63,0.326541006797925,287.064187139051,0,2,1
37,0.198801903519779,96.3827088424816,0,1,0
84,0.156292198924348,4.34975266456604,0,3,0
24,0.723179057007656,90.3882442736879,1,2,1
37,0.302747450768948,5.56479273363948,0,2,0
21,0.996851455420256,266.369030395697,0,0,0
88,0.218507491750643,17.571256197989,0,0,1
39,0.595517385052517,104.268947387661,0,0,1
51,0.329750947887078,156.396978417958,0,2,1
44,0.804959147004411,232.515043382695,0,0,0
21,0.858133024768904,157.973790759768,0,2,0
87,0.904354519210756,207.905150492838,0,0,0
60,0.665337801678106,14.611715208739,0,2,0
88,0.293343451805413,83.1182814203203,0,2,0
27,0.505828708410263,33.6866385675967,2,0,0
58,0.476251587970182,29.4909222610295,1,0,0
85,0.667340049752966,118.479647482361,0,2,0
36,0.450932010309771,115.268758723268,1,1,1
45,0.235511110862717,53.4925468638539,0,1,0
79,0.544451483990997,171.00882745271,0,0,0
73,0.89682335127145,50.5513263121247,0,0,1
64,0.124979225220159,46.1125733144581,0,2,0
59,0.880636907881126,21.2364869262027,0,2,0
93,0.638425189536065,271.44497841281,0,4,0
40,0.398852677550167,379.763187447888,1,3,0
44,0.142772993538529,56.8925624527037,0,2,1
83,0.584179102443159,321.895985592479,1,0,1
43,0.990513969911262,43.9070653729141,0,4,0
72,0.147671089041978,212.691844840696,0,2,0
28,0.826521068578586,201.845859925677,0,0,1
74,0.397113098297268,5.2207411328565,1,1,0
33,0.941528663504869,201.828566407016,1,1,1
57,0.446948254946619,83.1628504022956,0,3,0
35,0.057926221517846,263.406368255393,1,0,0
25,0.792521775234491,148.161079170729,0,0,0
25,0.848550509661436,209.624154557636,2,2,1
88,0.915338439168409,250.50654864289,0,1,1
66,0.757427657023072,100.456662023987,1,0,0
75,0.423475078307092,61.474763906821,0,2,0
87,0.0464468209538609,45.380142489311,0,0,0
80,0.355281359748915,290.486600011365,0,1,0
60,0.202191762859002,21.4085727185011,0,1,0
36,0.379823497496545,668.236940462792,0,2,1
83,0.000126399798318744,137.892949836875,0,2,0
61,0.430595034733415,22.2979446702295,0,3,1
46,0.286639545345679,63.2852787804862,0,1,0
66,0.752015250967816,133.691886099602,0,1,0
89,0.646525945747271,109.765418703666,0,3,0
49,0.414461978012696,51.8557000346482,0,1,0
42,0.340460802428424,465.479879626524,1,1,0
77,0.0317010642029345,97.7113653296485,0,2,0
87,0.649705254472792,56.2139156274498,0,0,0
78,0.323698123684153,204.727009133089,0,0,0
58,0.756684040650725,431.599691036478,0,2,0
92,0.861804782878608,131.701551335479,0,2,0
32,0.293092821259052,72.2254895791411,0,1,0
62,0.0168703894596547,24.8880109749734,0,1,0
38,0.785393180325627,42.9490668918779,0,0,1
35,0.68085958971642,370.440398434502,0,2,0
20,0.499969496857375,54.9491422486641,0,0,0
59,0.00572671089321375,78.0290986038744,0,1,0
83,0.711403286783025,118.990099685813,0,1,0
51,0.797146724071354,38.923613615334,0,3,0
24,0.436563424766064,138.332640896167,0,2,1
57,0.88139183470048,84.2920711786232,2,1,1
92,0.22720347600989,12.8818904981017,0,1,0
72,0.102559419116005,23.5866298876481,0,0,0
55,0.145170180359855,158.314385930623,0,0,0
68,0.859588428866118,61.5181480161846,0,2,0
94,0.0905473453458399,56.6454181261361,1,4,0
64,0.612581125693396,2.48951319605112,0,2,1
88,0.675715167308226,96.7701680331501,0,2,0
57,0.0280776177532971,1.09904832982153,0,1,0
35,0.151084430515766,100.729345338966,0,2,0
52,0.299669666448608,195.854812930126,0,2,0
45,0.286044600885361,68.4770030155778,0,1,0
57,0.753154269652441,25.421399474144,1,0,1
77,0.163444737903774,82.9436192661524,0,3,0
64,0.836700149346143,37.3019990003315,0,2,1
34,0.672951246611774,75.685758870095,0,0,0
80,0.954785882728174,89.7957569310322,0,3,1
71,0.927422279026359,89.7060443038001,0,1,0
35,0.128658107249066,7.38237289711833,1,2,0
69,0.0429507039953023,91.1903389865413,1,1,1
57,0.480017197318375,30.1550826430321,0,0,0
23,0.57846333226189,17.5958198582476,0,0,1
40,0.102972415974364,111.709204869892,0,0,1
62,0.790936364792287,142.543438481714,0,3,0
63,0.0866231310646981,65.1068396866322,0,1,0
66,0.961529310559854,37.8390223346651,0,1,1
64,0.238468917319551,138.265806621556,0,0,0
90,0.498363710474223,75.1913788542151,0,1,0
87,0.725248280446976,161.273142317857,0,3,0
40,0.606379291508347,56.3617591001093,0,0,0
75,0.523962201783434,172.630578208327,1,1,0
37,0.507304858183488,39.7954057529569,0,2,0
32,0.0162958977743983,68.1046248413622,0,2,0
81,0.0417453367263079,36.6697971895337,0,0,0
34,0.698003740049899,68.6575789377093,0,2,0
79,0.683949989499524,234.278016005805,0,1,0
89,0.620590263046324,68.0824113450944,1,1,0
33,0.582585791591555,35.2329897321761,0,1,1
36,0.0616473744157702,2.93656099587679,1,1,1
72,0.0716736153699458,72.4725414253771,0,2,0
81,0.566672168439254,70.8715850673616,0,0,0
49,0.543255704455078,108.704488807744,0,1,0
93,0.275022780289873,41.3720131292939,0,2,0
37,0.10124680493027,447.860261251159,0,1,0
36,0.987232245039195,148.431545751716,0,1,0
28,0.493678900413215,80.1488953828812,0,1,1
79,0.592408234020695,77.3931444995105,1,3,0
74,0.995039386907592,42.6445699855685,0,1,0
91,0.398686978267506,62.9094728082418,1,1,0
41,0.44133861316368,206.797136595878,0,1,0
55,0.51060437830165,181.289091100147,0,3,1
27,0.291703726863489,62.6167976483703,0,3,1
90,0.933091364335269,303.931343912856,1,2,0
51,0.749275820329785,21.9280269183218,0,1,1
31,0.97078563272953,58.1135589815676,2,1,1
75,0.55287156556733,6.81398313492537,0,0,0
49,0.475845036096871,209.285041530779,1,2,1
60,0.872136163525283,153.743830802466,0,2,0
75,0.812762160087004,66.4995919167995,0,2,0
86,0.100808266783133,27.2545182775685,1,0,0
23,0.415279526961967,274.644070774095,0,0,0
85,0.28644758882001,29.3381261453032,1,0,0
41,0.223702978109941,228.840895136049,0,0,0
44,0.441262115258723,91.0020677434262,0,0,1
90,0.477663255529478,33.7232256473058,0,3,0
87,0.785849445266649,33.2531555369496,0,2,0
57,0.953573134029284,187.194070187347,0,4,1
28,0.203595518600196,99.1832670290115,0,2,0
92,0.872200377983972,245.776447345665,0,0,0
71,0.565658582141623,126.455087302161,0,2,1
83,0.434000849490985,57.5430175848305,0,0,1
29,0.182990389410406,60.2430883795023,0,2,0
84,0.177209133980796,32.4592473730445,0,1,0
76,0.564084230223671,321.074698030726,0,2,1
61,0.305582220898941,155.169931943144,0,0,0
53,0.964236861327663,174.710033995863,0,2,1
46,0.619193552993238,122.400049226905,0,2,1
40,0.240453372010961,264.078228980081,0,0,0
68,0.763251199852675,88.2249557549014,1,0,0
88,0.843612509546801,315.589252471702,0,1,0
22,0.503274256363511,275.361555225187,0,1,0
56,0.282594752730802,164.299609730567,0,3,0
81,0.770310684572905,300.283441304938,1,2,0
93,0.834848686354235,35.9570210561648,1,3,0
27,0.694031046004966,83.7808640975213,0,1,1
71,0.92501316475682,345.393137383047,1,1,0
40,0.405612078728154,78.8267574459314,0,1,1
45,0.744083866244182,87.10524867138,0,2,0
67,0.0437005590647459,58.1489602290094,0,0,0
63,0.921398610109463,43.127704616636,1,1,1
80,0.823855568189174,127.541544283356,0,3,0
70,0.868359829764813,105.582270915236,0,1,0
83,0.270493869902566,39.7686986625195,2,2,0
32,0.563491376349702,161.338715622748,1,1,1
87,0.526365511352196,58.2572055794299,1,0,1
62,0.282849973067641,221.404152576974,0,1,0
80,0.98910597874783,324.277201056258,0,2,0
30,0.400765637168661,221.004356135777,1,2,0
48,0.968524657422677,141.181956442129,0,2,0
79,0.523682592902333,192.538049285462,2,2,0
40,0.220148989697918,135.868339682545,0,0,1
86,0.227149311453104,68.7456515617669,0,3,0
94,0.347127310931683,165.268049905623,1,2,0
89,0.373601726489142,32.9942588937133,0,1,0
46,0.567584110423923,154.415464821976,1,0,0
65,0.499716157792136,246.253240396431,0,5,0
47,0.371468402445316,29.4286005016377,0,0,0
82,0.250206377822906,291.404308438079,0,2,0
72,0.766273141140118,96.5778011157759,0,0,0
60,0.609403231181204,72.6615640707314,1,1,0
80,0.591372329508886,99.2433920452252,0,2,1
35,0.0224991433788091,29.4127005105943,0,1,0
65,0.0572269803378731,40.4153862968087,0,1,1
21,0.13027317263186,112.132954890455,0,1,0
46,0.79783212649636,235.445108403614,1,0,0
52,0.239210498286411,364.759604709739,0,2,0
51,0.789399448782206,258.648877747954,0,0,0
31,0.900512780062854,12.6450813375413,1,1,1
94,0.162129783304408,226.045708348206,1,0,0
42,0.36227357108146,26.032283641398,0,0,0
73,0.0816700428258628,195.070892068395,0,1,1
55,0.200684472220019,12.1574380007674,0,3,1
61,0.689570119604468,14.356107506901,0,1,0
91,0.018694230588153,39.9489666028293,1,1,0
34,0.624727827031165,4.48671715334058,0,1,1
51,0.489892475539818,492.059471656509,0,1,0
60,0.676911255577579,22.5064885430038,0,1,0
26,0.709370091790333,106.988158034708,1,0,1
44,0.262530491454527,27.3465129733086,0,3,1
61,0.42578237503767,85.9511583248034,0,0,0
43,0.844583566300571,46.8253040313721,0,1,1
33,0.647672349587083,126.384342307772,0,0,1
33,0.389181304257363,27.6701878341541,0,3,1
55,0.990377934183925,7.4603732675314,0,1,0
84,0.75047232140787,51.7505174663538,0,2,1
59,0.251704722177237,193.916414593509,0,0,1
47,0.1482596648857,233.566828285506,0,4,0
70,0.437059448566288,87.4712387469779,0,0,0
95,0.956136827124283,245.708227818063,0,3,1
79,0.23119169450365,175.916934885779,0,1,0
92,0.556921689771116,35.2232927642763,0,1,0
71,0.75116690271534,291.585890412108,0,1,0
89,0.168226535432041,36.954811809224,0,0,0
29,0.67510916874744,105.59916115855,0,3,1
64,0.138124618912116,55.8939524553716,1,2,1
52,0.378531060647219,58.7492761015892,0,0,0
65,0.754908950999379,202.264773612073,1,1,1
63,0.49293305259198,190.370619140297,1,0,0
72,0.170747430063784,140.231025847222,1,2,0
48,0.500565182650462,101.107899020041,0,2,0
61,0.291463654721156,130.219361292745,0,3,0
91,0.446386088151485,226.589678441337,0,0,0
92,0.97313933656551,198.260067914775,1,1,1
58,0.567169569199905,248.555428003123,0,5,1
23,0.653839765349403,214.64762397696,0,3,0
46,0.021364540560171,40.000826139003,0,4,0
86,0.345233978005126,162.462047892238,0,1,0
86,0.148794621694833,19.9904579669237,1,0,0
44,0.119599564932287,65.3697626665235,0,1,1
77,0.62006829190068,19.1433119101583,0,1,0
43,0.437811355572194,359.862206872129,0,2,0
84,0.604725834913552,100.111693533002,0,1,0
84,0.389126253779978,126.53946943077,1,2,1
31,0.945489297620952,52.5112968496978,1,1,1
94,0.638597367331386,118.627952125734,0,1,0
27,0.786952715367079,39.2757329284019,0,0,1
47,0.377064103493467,332.39538452007,1,2,0
24,0.717509670183063,33.4000438089734,0,1,1
92,0.612937307916582,58.5975671499449,0,1,0
50,0.2280336341355,107.109049777116,0,1,0
49,0.928060840582475,66.4545855112374,0,1,0
82,0.521911909570917,112.284009467882,0,2,0
61,0.138195554492995,124.145303959574,0,0,0
55,0.479232241632417,100.347969410518,0,3,0
68,0.442457716213539,79.8391589149833,2,3,0
57,0.881431038724259,139.000978669621,0,0,1
93,0.537165652727708,144.566197472728,0,1,1
92,0.546345507260412,318.082672863977,0,1,0
35,0.370197277050465,232.043952484777,1,3,1
25,0.723718452034518,212.977723841718,1,3,0
40,0.255820119520649,85.6807837280564,0,0,0
54,0.286821864079684,154.215197632636,0,0,0
45,0.275088448775932,7.99165109568126,1,2,0
38,0.456077988725156,237.550131966522,0,1,1
49,0.804531083442271,100.879019531037,0,1,0
92,0.50282798637636,113.982492493346,0,3,0
81,0.407218345906585,61.2300407700241,0,3,0
40,0.356664228951558,61.7411028990458,0,1,1
50,0.805626165820286,584.480586836217,0,1,0
25,0.74844714673236,258.433935403602,1,3,1
49,0.448062463197857,328.920989990012,0,1,0
29,0.845380907179788,141.230945991899,0,3,1
36,0.370608659693971,53.883733805269,0,1,0
94,0.362162421923131,80.853598639369,0,2,0
61,0.197352998191491,27.0768632669438,1,0,1
60,0.886585652129725,487.196852018066,1,2,0
52,0.930133748333901,84.7847277620688,0,1,0
75,0.0994905335828662,185.747787271789,0,3,0
41,0.815703505184501,83.0485158227384,0,2,1
74,0.690879099769518,17.6683408208191,0,3,0
25,0.107305311597884,135.705539430107,0,3,0
65,0.113232778850943,10.3346958402686,1,3,0
85,0.718846052652225,176.204606777037,2,1,0
73,0.940781000303105,191.950597678474,0,1,1
56,0.970788485836238,104.135879470975,0,1,1
63,0.711697390768677,258.723951041476,0,0,0
24,0.981101865181699,399.696445333089,0,3,1
51,0.592250152956694,26.5774411149323,1,1,0
56,0.731845918577164,99.5797626251235,0,3,0
44,0.431580203818157,217.123446901491,2,3,1
79,0.383581080473959,8.68567093888651,0,2,0
77,0.654159194556996,187.466247965744,0,2,0
92,0.934561085887253,273.302777170913,0,2,0
93,0.402862456860021,188.788368691853,0,1,0
57,0.8136273000855,237.432384778908,0,1,0
67,0.0574684070888907,146.585650084371,0,3,1
53,0.514720586827025,293.87705838658,0,2,0
42,0.899150362005457,218.905668102495,0,1,0
45,0.600529504707083,346.124865690571,1,0,0
78,0.254516387591138,113.145168940152,0,5,0
33,0.431307039456442,102.632307256187,1,1,1
33,0.285963502945378,140.49646552148,0,0,1
28,0.215848091756925,208.157656778744,0,1,0
35,0.187872268492356,65.3788140043616,0,1,0
74,0.195403548656031,105.829468088024,1,0,0
34,0.820574312936515,167.211898180645,0,3,1
25,0.116881063440815,63.584835100919,0,2,1
37,0.881877243518829,76.3933038711548,0,0,1
86,0.56328964419663,328.901569008605,0,1,0
75,0.568572766613215,160.710195037152,0,1,0
86,0.977753529325128,187.783574808304,0,0,0
92,0.895269526401535,211.738248457363,0,3,0
51,0.710271866060793,459.290945579238,0,1,0
43,0.633529397426173,286.43417316806,0,0,0
88,0.510199302341789,4.34242855757475,0,1,0
65,0.810842922423035,247.216627289703,0,0,0
80,0.185892872978002,87.4895498240637,0,2,0
27,0.511600226862356,37.5078323855996,0,1,0
66,0.889890732243657,39.0387298353016,0,3,0
70,0.404566807672381,3.24118299409747,0,1,0
43,0.69128403859213,93.4997976148381,0,2,1
54,0.360391238937154,24.7611516527832,0,1,0
36,0.0707137871067971,91.4752749675765,0,3,0
70,0.851968785515055,46.9696364365518,0,0,0
39,0.566323490114883,74.1274677962065,0,0,0
90,0.100280098151416,31.0681610181928,0,1,0
61,0.317338761407882,167.068641846231,1,1,0
58,0.17363073816523,30.0525021072856,0,2,0
76,0.700320746283978,89.3236374059572,0,2,0
64,0.577262226724997,60.0344439782202,0,1,1
31,0.819848267361522,216.825589602044,0,2,0
59,0.0684091951698065,141.253880667116,0,0,0
41,0.305844661779702,209.640339677384,1,5,1
59,0.902977134566754,141.011062771426,0,0,0
40,0.830405786633492,142.29832545602,0,0,1
78,0.469787495443597,22.4765961058438,0,4,0
94,0.628000817727298,95.1674877150651,0,0,0
30,0.963382939109579,6.23395955206108,1,1,0
64,0.447499462869018,10.6141595542431,0,0,0
22,0.978136823046952,54.0957322251753,0,0,1
61,0.991365323308855,92.6779969358697,0,2,1
54,0.46710603334941,135.595832946326,0,0,0
87,0.939364645630121,0.0797897949814796,0,2,0
54,0.673984799068421,43.0926479284712,0,2,1
70,0.0682773012667894,35.1261790180339,0,2,0
57,0.145692402729765,14.0577837481885,0,1,1
60,0.687430510297418,82.6761140674353,0,1,0
55,0.598058424657211,1.60250483080745,1,3,1
36,0.912351792212576,52.303052097559,0,1,1
75,0.16625564196147,110.333042126663,0,3,1
25,0.30381248681806,100.539236957754,0,2,0
26,0.690745328785852,123.809522124554,0,0,0
76,0.113725719042122,94.9327464625676,0,1,0
64,0.826054700650275,15.2805446958192,0,1,0
92,0.0163705502636731,17.8089388646185,0,1,0
52,0.501652377424762,20.7998438318045,0,3,0
39,0.884970802348107,56.3502618236401,0,1,1
27,0.246698742732406,7.49825013801455,0,1,1
24,0.261372612556443,210.194891979149,1,0,0
85,0.118358039762825,241.31197593098,0,2,0
42,0.120163302868605,62.501730825752,0,1,0
21,0.572792157763615,191.981070964322,0,1,1
51,0.00573558523319662,37.8962624631822,1,2,0
53,0.692930063931271,72.3154480755329,2,1,1
30,0.85179202305153,447.586590100951,0,2,0
44,0.124258835799992,68.5437999106944,1,0,0
30,0.825705784838647,21.7272988334298,0,1,0
29,0.0256215773988515,38.4643459352002,0,2,0
85,0.771791657432914,133.161402041639,0,2,1
55,0.0619920138269663,0.456346124410629,0,3,0
80,0.798409287119284,319.89420956351,0,0,0
33,0.975117519730702,4.53820233451928,0,1,0
46,0.709316565888003,13.6229263991117,0,2,1
25,0.133007772732526,135.346361803438,1,0,0
41,0.159386140061542,100.478155458893,0,2,1
76,0.796895421110094,222.047314668202,0,2,0
74,0.920939428033307,79.4198318012059,0,0,0
42,0.771687588887289,210.766862099221,0,2,0
74,0.978909082477912,179.45211342459,1,1,0
86,0.736558727454394,3.87051478028297,1,1,0
39,0.946791050024331,60.8663719519973,0,1,0
38,0.0183084327727556,116.936737275852,1,5,1
68,0.726368872914463,433.765054394431,0,2,0
42,0.5138574691955,162.08548195156,0,1,0
62,0.7960671747569,221.285338540724,0,2,0
29,0.234917242778465,53.379853181541,0,1,1
75,0.454040117561817,51.1210765689611,0,1,0
35,0.493281651288271,173.802789546729,0,0,0
62,0.297209239099175,878.866901730843,0,2,0
85,0.308080435963348,6.23066106811166,0,2,0
67,0.356038348050788,164.440775732125,0,2,0
66,0.696391932666302,100.874218981256,0,1,0
93,0.666554337600246,33.0378662422299,0,2,0
41,0.140326894586906,256.20555958367,0,0,0
32,0.383550374303013,442.811240603156,0,1,1
55,0.546135950135067,42.3363352194428,1,1,1
70,0.321382238296792,52.4967843666673,0,0,0
53,0.586300481343642,45.6419600732625,0,3,0
55,0.797885465668514,154.37750391158,0,2,1
94,0.942502176621929,97.6461586300975,0,1,0
80,0.653129077283666,15.3424933723322,1,2,0
23,0.42918758536689,209.562179883173,0,1,1
56,0.475701664807275,319.79096239783,0,2,1
24,0.620582091389224,19.47086552158,0,2,1
51,0.695923393126577,130.013743037905,0,0,0
77,0.549411525018513,1.85444081202149,0,2,1
82,0.620665301335976,13.4446039119175,1,1,0
83,0.0124366204254329,126.475971373345,0,3,0
64,0.490939759183675,3.0646151304245,0,1,0
36,0.414549620822072,40.4883396998048,0,0,0
83,0.707732265116647,2.21140583977103,0,0,0
